"good_id","attr_name","attr_val"
"599685971751","Color classification","1 m - the phantom black 1 m - the phantom android special 】 【 black apple special 】 1 m - the phantom black 2 meters - the phantom Typ special 】 【 black 2 meters phantom android special 】 【 black 2 meters phantom apple special 】 【 black Typ special 】 【 1 m - the phantom black seal android + android 】 【 1 m - the phantom black seal android + Typ 】 【 1 meter - phantom black seal apple + Typ 】 【 1 meter - Chinese red seal android + android 】 【 1 m - Chinese red seal android + Typ 】 【 1 meter - China red apple + Typ 】 kandy 1 m - the phantom dark triad apple/android/Typ 】 【 1 m - Chinese red apple/android/Typ triad 】 2 meters - the phantom black triad apple/android/Typ 】 【 2 meters - Chinese red apple/android/Typ triad 】 【 android separate magnetic suction 】 without line apple magnetic suction alone without line 】 【 type - c separate magnetic suction 】 don't take line 1 meter - android [white] 1 meter phantom don't take the lead in separate cable 】 【 black 1 m Chinese red don't take the lead in separate cable 】 【 【 】 don't take the lead single cable 2 m phantom black 【 】 don't take the lead single cable 2 m Chinese red"
"599685971751","Number of tap joints","Single head"
"599977932601","brand","Joyroom/machine hall"
"599977932601","model","Apple 7 phone case"
"599977932601","style","contracted"
"599977932601","Applicable mobile phone model","Apple/Apple"
"599977932601","Production enterprise","Dongguan jieletang technology co., LTD"
"599977932601","style","Protect shell"
"599977932601","Protective shell texture","tpu"
"599977932601","model","Apple/x 11 / Pro/xs/xr/xsmax"
"599977932601","Color classification","Apple 11 / transparent thin lens painted turnkey fingerprint proof not yellow) send explosion-proof membrane apple 11 / bright black painted thin lens turnkey fingerprint proof not yellow) send explosion-proof membrane/fresh green apple 11 thin lens painted turnkey fingerprint proof not yellow) send explosion-proof membrane apple 11 [embalm dress purple] ultra-thin lens painted turnkey fingerprint proof not yellow) send explosion-proof membrane apple 11 [silver] ultra-thin lens painted turnkey fingerprint proof not yellow) send explosion-proof membrane apple 11 pro/transparent thin painted ultra through fingerprint proof not yellow) send explosion-proof membrane apple 11 pro Max/transparent thin painted ultra through fingerprint proof not yellow) send explosion-proof membrane apple 11 pro Max [silver] insanely thin painted through the fingerprints don't send explosion-proof membrane apple yellow) 11 pro Max/dark green painted insanely thin through fingerprint proof not send explosion-proof membrane apple yellow) X/bright black painted ultra-thin turnkey bare-metal feel u prevent fingerprints don't yellow apples X/transparent thin painted turnkey bare-metal feel u prevent fingerprints don't yellow painted apple X [silver] ultra-thin turnkey bare-metal feel u prevent fingerprints don't yellow apples XR/bright black painted ultra-thin turnkey bare-metal feel u prevent fingerprint is not yellow Apple XR/transparent thin painted turnkey bare-metal feel u prevent fingerprints don't yellow apples XR [silver] painted ultra-thin turnkey bare-metal feel u prevent fingerprints don't yellow apples Xs Max/bright black painted ultra-thin turnkey bare-metal feel u prevent fingerprints don't yellow apples Xs Max/transparent thin painted turnkey bare-metal feel u prevent fingerprints don't yellow apples Xs/transparent thin painted turnkey bare-metal feel u prevent fingerprints don't yellow apples 7/8 gm/bright black painted ultra-thin turnkey bare-metal feel u prevent fingerprints don't yellow apples 7/8 gm/transparent thin painted turnkey bare-metal feel u prevent fingerprint is not yellow Apple 7 8 p p/gm/bright black painted ultra-thin turnkey bare-metal feel u prevent fingerprints don't yellow apples 7 8 p p/gm/transparent thin painted turnkey bare-metal feel u prevent fingerprints don't yellow apples 6/6 s general/transparent thin painted turnkey bare-metal feel u prevent fingerprints don't yellow apples 6 p/sp gm/transparent thin painted turnkey bare-metal feel u prevent fingerprint is not yellow"
"599977932601","Popular element","contracted"
"600955110172","brand","Crown,"
"600955110172","model","k10"
"600955110172","The material","Stainless steel"
"600955110172","Remote control included or not","containing"
"600955110172","Production enterprise","Guangzhou qiao chu trading co. LTD"
"600955110172","Color classification","Enjoy airfreight shipment collection + cart filmed 】 【 u lifetime warranty ✔ in not only taking deep black manager recommend 】 【 live beauty fill light version 】 【 stents one-piece since shaft [selling] deep black beauty version as the fill light live 】 stent one-piece since the shaft of moonlight white live beauty fill light version 】 【 stents one-piece since shaft cherry powder live beauty fill light version 】 【 stents one-piece since shaft deep black live support orientate orientation vertical shooting 】 【 one-piece since the shaft cherry powder 【 a post-binge 】 vertical shooting live support one-piece since shaft luminous white live a post-binge vertical racquet 】 【 stent one-piece since the shaft Deep space black [basic] live bracket integrated selfie stick"
"601067322099","Support infrared","Does not support"
"601067322099","Network type","4 g netcom"
"601067322099","Baby looks","new"
"601067322099","The battery type","Non-removable battery"
"601067322099","The resolution of the","2560x1536"
"601067322099","Bluetooth version","There is no"
"601067322099","Memory expansion capacity","There is no"
"601067322099","Rear camera","12 million"
"601067322099","The screen material","OLED"
"601067322099","Screen type","other"
"601067322099","style","A straightforward"
"601067322099","Time to market","2019-09"
"601067322099","The screen size","6.1 in."
"601067322099","Battery capacity","3500mAh"
"601067322099","The thickness of the fuselage","8.3mm"
"601067322099","The CPU model","A13"
"601067322099","Fingerprint identification mode","There is no"
"601067322099","Whether NFC is supported","There is no"
"601067322099","brand","Apple/Apple"
"601067322099","Apple model","iPhone 11"
"601067322099","Headphone plug type","Subject to the official website"
"601067322099","The product name","iphone11"
"601067322099","The interface type","apple Lightning"
"601067322099","Does the version include mainland China","is"
"601067322099","Storage capacity","64GB,128GB,256GB"
"601067322099","Telecom equipment network access license number","02-8573-192796"
"601067322099","After-sales service","The coinsurance"
"601067322099","The fuselage color","IPhone11 white [6.1 inches],iPhone11 black [6.1 inches],iPhone11 green [6.1 inches],iPhone11 yellow [6.1 inches],iPhone11 purple [6.1 inches],iPhone11 red [6.1 inches]"
"601067322099","Package type","The official standard"
"601067322099","Mobile phone type","Camera phones, smart phones, fashion phones"
"601067322099","Camera type","Dual camera (rear double)"
"601067322099","Network mode","An unknown"
"601067322099","Additional features","An unknown"
"601067322099","Version type","The Chinese mainland"
"601067322099","CPU brand","Apple/Apple"
"601067322099","The CPU model","The CPU model"
"601068629298","The colour","new"
"601068629298","A price range","1.00 to 9.99 yuan"
"601152227902","brand","Jiang journey"
"601152227902","Production enterprise","Shenzhen four eyes digital technology co. LTD"
"601152227902","Number of splices","Single head"
"601152227902","The length of the","1.8m"
"601152227902","Color classification","↓ 29 yuan for three, 23 yuan for two, Specific color film left left left down below the new three cartons of 1.2 meters [green grey powder] upgrades triple reinforcement and durable increased 300% new three cartons of 1.2 meters of green ash red 】 【 new upgrades triple reinforcement and durable increased 300% three cartons of 1.2 meters upgrades triple reinforcement and durable increased 300% green sallowness 】 【 new three cartons of 1.8 meters [green grey powder] upgrades triple reinforcement and durable increased 300% new three cartons of 1.8 meters of green ash red 】 【 new upgrades triple reinforcement and durable increased 300% three cartons of 1.8 meters [green sallowness] upgrades triple reinforcement and durable increased by 300% Two cartons of 1.2 meters of \""green\"" new upgrades triple reinforcement and durable increased 300% new two cartons of 1.2 meters 】 【 is gray upgrades triple reinforcement and durable increased 300% new two cartons of 1.2 meters upgrades triple reinforcement and durable increased 300% powder powder 】 【 new two cartons of 1.2 m upgrades triple reinforcement and durable increased 300% yellow yellow 】 【 new two cartons of 1.2 meters [red] upgrades triple reinforcement and durable increased 300% new two cartons of 1.8 meters of \""green\"" new upgrades triple reinforcement and durable increased 300% two cartons of 1.8 meters 】 【 is gray upgrades triple reinforcement and durable increased 300% Two cartons of 1.8 m new upgrades triple reinforcement and durable increased 300% powder powder 】 【 new two cartons of 1.8 m upgrades triple reinforcement and durable increased 300% yellow yellow 】 【 new two cartons of 1.8 meters [red] upgrades triple reinforcement and durable increased 300% old three cartons of 1.2 meters [green grey powder] food-grade liquid soft glue is not easy to bad old three cartons of 1.2 meters of food-grade liquid soft green sallowness 】 【 glue is not easy to bad old three cartons of 1.2 meters of food-grade liquid soft green ash red 】 【 glue is not easy to bad old three cartons of 1.8 meters [green grey powder] food-grade liquid soft glue is not easy to bad Old style 3 holds 1.8 meters [grey-yellow] food grade liquid soft glue is not easy to break old style 3 holds 1.8 meters [grey-red] food grade liquid soft glue is not easy to break"
"601221742716","brand","Pisen/quality wins"
"601221742716","model","Apple x full screen tempered film"
"601221742716","The material","Toughened glass"
"601221742716","Apply to the brand","Apple/Apple"
"601221742716","Production enterprise","Guangdong pinsheng electronics co., LTD"
"601221742716","Sticker type","Before the film"
"601221742716","Film features","Anti-fingerprint hd"
